2991|2972|-19
3268|3272|4
3573|3572|-1
3873|3872|-1
4201|4172|-29
4473|4472|-1
4773|4772|-1
5073|5072|-1
5373|5372|-1
5673|5672|-1
5973|5972|-1
6207|6272|65
6573|6572|-1
6873|6872|-1
7173|7172|-1
7520|7472|-48
7773|7772|-1
8073|8072|-1
8373|8372|-1
8673|8672|-1
8973|8972|-1
9273|9272|-1
9573|9572|-1
9873|9872|-1
10173|10172|-1
10473|10472|-1
10735|10734|-1
10773|10772|-1
11073|11072|-1
11383|11372|-11
11674|11672|-2
11937|11934|-3
12008|11972|-36
12275|12272|-3
12556|12572|16
12875|12872|-3
13137|13134|-3
13175|13172|-3
13475|13472|-3
13840|13772|-68
14088|14072|-16
14336|14334|-2
14374|14334|-40
14674|14672|-2
15035|14972|-63
15274|15272|-2
15537|15534|-3
15574|15534|-40
15804|15872|68
16174|16172|-2
16474|16472|-2
16694|16734|40
16774|16734|-40
17074|17072|-2
17416|17372|-44
17674|17672|-2
17936|17934|-2
17974|17934|-40
18274|18272|-2
18574|18572|-2
18874|18872|-2
19136|19172|36
19174|19172|-2
19473|19472|-1
19773|19772|-1
20087|20072|-15
20335|20334|-1
20335|20334|-1
20358|20334|-24
20372|20334|-38
20672|20672|0
20972|20972|0
21272|21272|0
21534|21534|0
21534|21534|0
21572|21534|-38
21619|21534|-85
21858|21872|14
22172|22172|0
22547|22472|-75
22735|22734|-1
22735|22734|-1
22754|22734|-20
22773|22734|-39
23072|23072|0
23371|23372|1
23633|23672|39
23933|23972|39
23933|23972|39
23942|23972|30
23970|23972|2
24308|24272|-36
24491|24572|81
24871|24872|1
25133|25172|39
25133|25172|39
25133|25172|39
25171|25172|1
25471|25472|1
25771|25772|1
26071|26072|1
26333|26372|39
26333|26372|39
26333|26372|39
26371|26372|1
26670|26672|2
26970|26972|2
27270|27272|2
27523|27572|49
27532|27572|40
27570|27572|2
27631|27572|-59
27870|27872|2
28170|28172|2
28470|28472|2
28732|28734|2
28732|28734|2
28732|28734|2
28770|28734|-36
29070|29072|2
29314|29371|57
29361|29371|10
29671|29671|0
29961|29961|0
29970|29961|-9
30275|30270|-5
30570|30560|-10
30692|30560|-132
30889|30869|-20
31166|31168|2
31204|31168|-36
31471|31468|-3
31733|31758|25
31771|31758|-13
32080|32067|-13
32361|32357|-4
32370|32357|-13
32670|32666|-4
32970|32966|-4
33246|33265|19
33269|33265|-4
33569|33565|-4
33569|33565|-4
33869|33865|-4
34122|34155|33
34160|34155|-5
34470|34464|-6
34760|34754|-6
34769|34754|-15
35046|35063|17
35267|35353|86
35370|35353|-17
35670|35662|-8
35960|35952|-8
35969|35952|-17
36269|36261|-8
36569|36560|-9
36592|36560|-32
36869|36860|-9
37159|37150|-9
37168|37150|-18
37468|37459|-9
37768|37759|-9
38044|38058|14
38067|38058|-9
38367|38358|-9
38367|38358|-9
38667|38658|-9
38957|38948|-9
38957|38948|-9
38980|38948|-32
39266|39257|-9
39556|39547|-9
39565|39547|-18
39865|39856|-9
40155|40146|-9
40155|40146|-9
40164|40146|-18
40511|40455|-56
40755|40745|-10
40764|40745|-19
41063|41054|-9
41354|41344|-10
41377|41344|-33
41410|41344|-66
41621|41653|32
41953|41943|-10
41962|41943|-19
42262|42252|-10
42562|42552|-10
42839|42828|-11
42839|42828|-11
42839|42828|-11
43163|43151|-12
43163|43151|-12
43463|43451|-12
43753|43741|-12
43753|43741|-12
43762|43741|-21
44062|44050|-12
44352|44340|-12
44361|44340|-21
44661|44649|-12
44951|44939|-12
44951|44939|-12
44956|44939|-17
45261|45248|-13
45551|45538|-13
45560|45538|-22
45879|45847|-32
46150|46137|-13
46150|46137|-13
46159|46137|-22
46435|46446|11
46749|46736|-13
46758|46736|-22
47058|47045|-13
47358|47345|-13
47634|47644|10
47634|47644|10
47657|47644|-13
47957|47944|-13
47957|47944|-13
48257|48244|-13
48257|48244|-13
48547|48544|-3
48556|48544|-12
48856|48844|-12
48856|48844|-12
49156|49144|-12
49156|49144|-12
49456|49444|-12
49737|49734|-3
49746|49734|-12
50056|50043|-13
50337|50333|-4
50346|50333|-13
50656|50642|-14
50946|50932|-14
50955|50932|-23
51255|51241|-14
51545|51531|-14
51554|51531|-23
51854|51840|-14
52154|52140|-14
52431|52439|8
52464|52439|-25
52755|52739|-16
52755|52739|-16
53055|53039|-16
53055|53039|-16
53355|53339|-16
53355|53339|-16
53655|53639|-16
53655|53639|-16
53936|53939|3
53955|53939|-16
54227|54239|12
54255|54239|-16
54555|54539|-16
54555|54539|-16
54855|54839|-16
54855|54839|-16
55155|55139|-16
55155|55139|-16
55455|55453|-2
55469|55453|-16
55755|55739|-16
55755|55739|-16
56055|56039|-16
56345|56329|-16
56354|56329|-25
56654|56638|-16
56954|56938|-16
57230|57237|7
57253|57237|-16
57553|57537|-16
57553|57537|-16
57853|57837|-16
57914|57837|-77
58130|58137|7
58153|58137|-16
58453|58437|-16
58453|58437|-16
58729|58737|8
58752|58737|-15
59052|59037|-15
59352|59336|-16
59357|59336|-21
59652|59636|-16
59942|59926|-16
59951|59926|-25
60251|60235|-16
60541|60525|-16
60550|60525|-25
60850|60834|-16
61140|61133|-7
61149|61133|-16
61449|61433|-16
61749|61733|-16
62048|62032|-16
62062|62032|-30
62296|62332|36
62348|62332|-16
62648|62632|-16
62648|62632|-16
62948|62932|-16
62948|62932|-16
63248|63232|-16
63248|63232|-16
63492|63532|40
63548|63532|-16
63848|63832|-16
63848|63832|-16
64148|64132|-16
64148|64132|-16
64447|64432|-15
64470|64432|-38
64747|64732|-15
64747|64732|-15
65047|65032|-15
65061|65032|-29
65347|65332|-15
65347|65332|-15
65647|65632|-15
65937|65922|-15
65946|65922|-24
66246|66231|-15
66546|66531|-15
66822|66830|8
66845|66830|-15
67144|67130|-14
67167|67130|-37
67444|67430|-14
67472|67430|-42
67744|67730|-14
67805|67730|-75
68044|68030|-14
68133|68030|-103
68344|68330|-14
68344|68330|-14
68644|68630|-14
68644|68630|-14
68944|68930|-14
68944|68930|-14
69243|69230|-13
69252|69230|-22
69543|69530|-13
69548|69530|-18
69843|69830|-13
69843|69830|-13
70143|70130|-13
70143|70130|-13
70443|70430|-13
70443|70430|-13
70743|70730|-13
70743|70730|-13
70963|71030|67
71043|71030|-13
71342|71330|-12
71342|71330|-12
71604|71630|26
71642|71630|-12
71942|71930|-12
71942|71930|-12
72242|72230|-12
72242|72230|-12
72542|72530|-12
72542|72530|-12
72842|72830|-12
72898|72830|-68
73141|73130|-11
73141|73130|-11
73389|73430|41
73441|73430|-11
73741|73730|-11
73769|73730|-39
74041|74030|-11
74041|74030|-11
74388|74330|-58
74397|74330|-67
74641|74630|-11
74641|74630|-11
74941|74930|-11
74941|74930|-11
75194|75230|36
75240|75230|-10
75488|75530|42
75540|75530|-10
75840|75830|-10
75854|75830|-24
76126|76130|4
76177|76130|-47
76439|76430|-9
76439|76430|-9
76711|76730|19
76739|76730|-9
77039|77030|-9
77039|77030|-9
77339|77330|-9
77339|77330|-9
77592|77630|38
77639|77630|-9
77939|77930|-9
77995|77930|-65
78239|78230|-9
78239|78230|-9
78464|78530|66
78539|78530|-9
78839|78830|-9
78839|78830|-9
79139|79130|-9
79139|79130|-9
79439|79430|-9
79439|79430|-9
79739|79730|-9
79739|79730|-9
80039|80030|-9
80039|80030|-9
80264|80330|66
80339|80330|-9
80639|80630|-9
80639|80630|-9
80939|80930|-9
81028|80930|-98
81239|81230|-9
81239|81230|-9
81539|81530|-9
81539|81530|-9
81839|81830|-9
81839|81830|-9
82139|82130|-9
82139|82130|-9
82439|82430|-9
82439|82430|-9
82739|82730|-9
82739|82730|-9
83039|83030|-9
83039|83030|-9
83203|83194|-9
83353|83330|-23
83353|83330|-23
83639|83630|-9
83639|83630|-9
83939|83930|-9
83939|83930|-9
84239|84230|-9
84361|84394|33
84417|84394|-23
84539|84530|-9
84553|84530|-23
84839|84830|-9
84839|84830|-9
85111|85144|33
85139|85144|5
85439|85430|-9
85641|85730|89
86016|86006|-10
86016|86006|-10
86340|86329|-11
86340|86329|-11
86640|86629|-11
86640|86629|-11
86804|86793|-11
86940|86929|-11
86954|86929|-25
87240|87229|-11
87240|87229|-11
87404|87393|-11
87540|87529|-11
87549|87529|-20
87704|87693|-11
87840|87829|-11
87854|87829|-25
88004|87993|-11
88140|88129|-11
88168|88129|-39
88304|88293|-11
88384|88429|45
88454|88429|-25
88604|88593|-11
88740|88729|-11
88754|88729|-25
89040|89029|-11
89040|89029|-11
89204|89193|-11
89340|89329|-11
89354|89329|-25
89640|89629|-11
89640|89629|-11
89837|89793|-44
89898|89929|31
89954|89929|-25
90104|90093|-11
90240|90229|-11
90254|90229|-25
90404|90393|-11
90540|90529|-11
90582|90529|-53
90704|90693|-11
90840|90829|-11
90854|90829|-25
91004|90993|-11
91140|91129|-11
91154|91129|-25
91440|91429|-11
91496|91429|-67
91604|91593|-11
91740|91729|-11
91787|91729|-58
92040|92029|-11
92040|92029|-11
92227|92193|-34
92339|92329|-10
92353|92329|-24
92503|92493|-10
92639|92629|-10
92653|92629|-24
92803|92793|-10
92939|92929|-10
92953|92929|-24
92995|92929|-66
93206|93229|23
93253|93229|-24
93403|93393|-10
93520|93529|9
93534|93529|-5
93839|93829|-10
93839|93829|-10
94003|93993|-10
