4398|4396|-2
4919|4917|-2
4927|4917|-10
5500|5501|1
6019|5501|-518
6854|6855|1
6860|6855|-5
7704|7703|-1
7884|7884|0
8069|8068|-1
8152|8152|0
8236|8236|0
8750|8750|0
8921|8921|0
9921|9922|1
10465|10464|-1
10857|10857|0
11419|11420|1
11893|11895|2
11948|11949|1
12531|12532|1
12879|12880|1
12925|12926|1
13500|13499|-1
13815|13816|1
13820|13816|-4
13864|13866|2
14317|14316|-1
14421|14316|-105
14884|14883|-1
15000|14999|-1
15365|15363|-2
15446|15444|-2
15548|15546|-2
15888|15873|-15
16881|16879|-2
16917|16917|0
17000|17000|0
17527|17527|0
17577|17527|-50
17921|17942|21
17925|17942|17
18535|18535|0
18559|18535|-24
18908|18908|0
18918|18908|-10
19431|19466|35
19486|19466|-20
19879|19906|27
19906|19906|0
19906|20600|694
20625|20600|-25
20914|20915|1
20992|20994|2
21514|21515|1
21966|21967|1
22565|22564|-1
22734|22733|-1
23023|23023|0
23545|23546|1
24000|24025|25
24025|24025|0
24405|24404|-1
25416|25417|1
25469|25417|-52
25800|25801|1
26095|26097|2
26602|26603|1
26885|26886|1
26923|26886|-37
26993|26994|1
27477|27517|40
27525|27517|-8
27925|27933|8
27933|27933|0
28469|28468|-1
28856|28879|23
29509|29508|-1
29546|29508|-38
29771|29816|45
30036|30034|-2
30307|30305|-2
31017|31015|-2
31125|31123|-2
31450|31448|-2
31946|31943|-3
32000|31943|-57
32533|32530|-3
32960|32957|-3
33250|33247|-3
33911|33908|-3
34882|34908|26
35427|35424|-3
35808|35806|-2
36006|36004|-2
36271|36269|-2
36310|36269|-41
36840|36844|4
36921|36920|-1
37006|37004|-2
37229|37227|-2
37369|37367|-2
37414|37367|-47
37471|37469|-2
37482|37469|-13
37607|37604|-3
37716|37714|-2
37786|37783|-3
37937|37951|14
37941|37951|10
37950|37951|1
38061|38057|-4
38133|38130|-3
38231|38228|-3
38289|38286|-3
38396|38404|8
38552|38547|-5
38561|38547|-14
38756|38752|-4
38932|38929|-3
38965|38962|-3
39023|39019|-4
39563|39560|-3
39960|39958|-2
40465|40462|-3
40481|40462|-19
40857|40854|-3
40993|40992|-1
41152|41151|-1
41704|41700|-4
42300|42299|-1
42902|42902|0
43365|43369|4
43377|43369|-8
43908|43925|17
43925|43925|0
44438|44443|5
44500|44496|-4
44505|44496|-9
44920|44920|0
44920|44920|0
45310|45309|-1
45807|45805|-2
45807|46428|621
46791|46790|-1
47437|47436|-1
47754|47782|28
47878|47876|-2
49142|49141|-1
